grade_code,subject_code,subject_label,chapter_code,chapter_title,chapter_status,skill_code,skill_title,content_type,difficulty,status,content_count,draft_count,usable_count
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CONVERT,Convertir des unités de volume et capacité,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CONVERT,Convertir des unités de volume et capacité,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CYLINDER,Calculer le volume d'un cylindre,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CYLINDER,Calculer le volume d'un cylindre,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-MODEL,Décomposer un solide,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-MODEL,Décomposer un solide,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PRISM,Calculer le volume d'un prisme droit,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PRISM,Calculer le volume d'un prisme droit,exercise,1,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PROBLEM,Résoudre un problème de volume,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PROBLEM,Résoudre un problème de volume,exercise,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,exam_practice,2,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,exercise,3,approved,1,0,1
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,worked_example,2,approved,1,0,1
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ACID_BASE,Interpréter une mesure de pH,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ACID_BASE,Interpréter une mesure de pH,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ATOM,Utiliser le modèle atomique simple,exam_practice,2,approved,1,0,1
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ATOM,Utiliser le modèle atomique simple,exercise,2,approved,1,0,1
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,challenge,2,draft,0,3,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EQUATION,Interpréter une équation de réaction,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EQUATION,Interpréter une équation de réaction,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EXPERIMENT,Exploiter une transformation chimique,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EXPERIMENT,Exploiter une transformation chimique,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Modéliser une transformation et conserver la matière,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Modéliser une transformation et conserver la matière,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CIRCUIT,Schématiser et analyser un circuit,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CIRCUIT,Schématiser et analyser un circuit,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CURRENT,Mesurer et utiliser l'intensité,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CURRENT,Mesurer et utiliser l'intensité,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-ENERGY,"Relier puissance, énergie et durée",assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-ENERGY,"Relier puissance, énergie et durée",practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-LAW,Appliquer une loi de circuit,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-LAW,Appliquer une loi de circuit,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-SIGNAL,Interpréter un signal électrique,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-SIGNAL,Interpréter un signal électrique,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-VOLTAGE,Mesurer et utiliser la tension,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-VOLTAGE,Mesurer et utiliser la tension,practice,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-PHYSICS_CHEMISTRY-4E-ELECTRICITY,Analyser un circuit et des transferts d'énergie,assessment,2,draft,0,1,0
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-PHYSICS_CHEMISTRY-4E-ELECTRICITY,Analyser un circuit et des transferts d'énergie,practice,2,draft,0,1,0
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-EARTHQUAKE,Expliquer un séisme,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-EARTHQUAKE,Expliquer un séisme,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-MOTION,Relier mouvements et phénomènes géologiques,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-MOTION,Relier mouvements et phénomènes géologiques,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-PLATE,Identifier les principales plaques,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-PLATE,Identifier les principales plaques,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-RISK,"Relier aléa, vulnérabilité et prévention",exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-VOLCANO,Expliquer un volcanisme,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-VOLCANO,Expliquer un volcanisme,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-SVT-4E-EARTH,Expliquer des phénomènes géologiques et leurs risques,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-SVT-4E-EARTH,Expliquer des phénomènes géologiques et leurs risques,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-CHROMOSOME,Relier chromosome et information héréditaire,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-CHROMOSOME,Relier chromosome et information héréditaire,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-DATA,Exploiter des données génétiques,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-DATA,Exploiter des données génétiques,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-HEREDITY,Interpréter une transmission simple,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-HEREDITY,Interpréter une transmission simple,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-REPRODUCTION,Distinguer reproduction sexuée et asexuée,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-REPRODUCTION,Distinguer reproduction sexuée et asexuée,exercise,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-VARIATION,Expliquer une variation individuelle,exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-SVT-4E-GENETICS,"Relier reproduction, information héréditaire et diversité",exam_practice,2,approved,1,0,1
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-SVT-4E-GENETICS,"Relier reproduction, information héréditaire et diversité",exercise,2,approved,1,0,1
